delivery_date,vehicle_id,route_id,route_name,stop_sequence,store_id,store_name,segment_minutes_from_prev,segment_km_from_prev,computed_arrival_time,service_minutes,computed_departure_time
2025-12-19,京KEP596,112,北京市12线,1,391012,金融街,85.38,34.601,2025-12-19 22:25,15,2025-12-19 22:40
2025-12-19,京KEP596,112,北京市12线,2,394073,超市发花园路,19.97,8.613,2025-12-19 23:00,15,2025-12-19 23:15
2025-12-19,京KEP596,112,北京市12线,3,394118,超市发学院路超罗,15.92,3.37,2025-12-19 23:31,15,2025-12-19 23:46
2025-12-19,京KEP596,112,北京市12线,4,392678,北京地铁雍和宫站店,35.42,11.354,2025-12-20 00:21,15,2025-12-20 00:36
2025-12-19,京KEP596,112,北京市12线,5,391001,月坛北街,40.03,8.824,2025-12-20 01:16,15,2025-12-20 01:31
2025-12-19,京KEP596,112,北京市12线,6,394148,科技财富中心,39.23,11.91,2025-12-20 02:10,15,2025-12-20 02:25
2025-12-19,京LHR562,114,北京市14线,1,394024,融科资讯中心,54.57,32.195,2025-12-19 21:54,15,2025-12-19 22:09
2025-12-19,京LHR562,114,北京市14线,2,393014,京师科技大厦,25.78,9.76,2025-12-19 22:35,15,2025-12-19 22:50
2025-12-19,京LHR562,114,北京市14线,3,394103,超市发科南路,37.53,11.364,2025-12-19 23:27,15,2025-12-19 23:42
2025-12-19,京LHR562,114,北京市14线,4,394142,超市发双榆树超罗,7.67,1.982,2025-12-19 23:50,15,2025-12-20 00:05
2025-12-19,京LHR562,114,北京市14线,5,394072,超市发万柳,9.77,2.3,2025-12-20 00:15,15,2025-12-20 00:30
2025-12-19,京LJD975,140,首都机场线,1,393151,首都机场T3二层到达区外,32.12,16.738,2025-12-19 19:42,15,2025-12-19 19:57
2025-12-19,京LJD975,140,首都机场线,2,393152,首都机场T3三层出发区东指廊,7.3,2.09,2025-12-19 20:04,15,2025-12-19 20:19
2025-12-19,京LJD975,140,首都机场线,3,393153,首都机场T3三层出发区西指廊,7.73,2.233,2025-12-19 20:27,15,2025-12-19 20:42
2025-12-19,京LJD975,140,首都机场线,4,393154,首都机场T3三层出发区北指廊,0.02,0.001,2025-12-19 20:42,15,2025-12-19 20:57
2025-12-19,京LJD975,140,首都机场线,5,393155,首都机场T3四层出发区外东,0.02,0.001,2025-12-19 20:57,15,2025-12-19 21:12
2025-12-19,京LJD975,140,首都机场线,6,393156,首都机场T3D出发区,0.02,0.001,2025-12-19 21:12,15,2025-12-19 21:27
2025-12-19,京LNJ896,102,北京市2线,1,398170,昌平未来科学城未来中心店,24.33,12.306,2025-12-19 20:54,15,2025-12-19 21:09
2025-12-19,京LNJ896,102,北京市2线,2,398090,超市发天通苑西区,24.62,9.884,2025-12-19 21:33,15,2025-12-19 21:48
2025-12-19,京LNJ896,102,北京市2线,3,392719,金隅智造工场店新店,14.75,6.022,2025-12-19 22:03,15,2025-12-19 22:18
2025-12-19,京LNJ896,102,北京市2线,4,394510,东升科技园店,10.12,3.403,2025-12-19 22:28,15,2025-12-19 22:43
2025-12-19,京LNJ896,102,北京市2线,5,394485,永泰生活服务中心店,27.37,7.818,2025-12-19 23:11,15,2025-12-19 23:26
2025-12-19,京MHE650,101,北京市1线,1,394560,超市发罗森北安河二店,57.28,56.261,2025-12-19 22:47,15,2025-12-19 23:02
2025-12-19,京MHE650,101,北京市1线,2,394258,超市发罗森北安河店,8.08,4.185,2025-12-19 23:10,15,2025-12-19 23:25
2025-12-19,京MHE650,101,北京市1线,3,394070,木荷路华为园区,11.58,5.482,2025-12-19 23:36,15,2025-12-19 23:51
2025-12-19,京MHE650,101,北京市1线,4,394488,超市发罗森太舟坞店,8.07,2.442,2025-12-20 00:00,15,2025-12-20 00:15
2025-12-19,京MHM706,111,北京市11线,1,393711,微软中国研发集团总部店,61.95,34.731,2025-12-19 23:51,15,2025-12-20 00:06
2025-12-19,京MHM706,111,北京市11线,2,391709,北京大钟寺广场店,14.13,3.798,2025-12-20 00:21,15,2025-12-20 00:36
2025-12-19,京MHM706,111,北京市11线,3,394112,超市发海淀大街,19.87,6.648,2025-12-20 00:55,15,2025-12-20 01:10
2025-12-19,京MHM706,111,北京市11线,4,394062,火器营地铁站,22.72,4.618,2025-12-20 01:33,15,2025-12-20 01:48
2025-12-19,京MHM706,111,北京市11线,5,394196,超市发岭南路店,11.13,5.5,2025-12-20 01:59,15,2025-12-20 02:14
2025-12-19,京MHM706,111,北京市11线,6,394104,超市发玉泉路,24.05,7.058,2025-12-20 02:38,15,2025-12-20 02:53
2025-12-19,京MHM706,111,北京市11线,7,394630,超市发罗森四季青路店,23.82,7.394,2025-12-20 03:17,15,2025-12-20 03:32
2025-12-19,京N0NS61,115,北京市15线,1,395274,蒲黄榆地铁站店,106.4,36.431,2025-12-20 00:06,15,2025-12-20 00:21
2025-12-19,京N0NS61,115,北京市15线,2,391036,地铁陶然亭站东北侧店,15.6,6.691,2025-12-20 00:37,15,2025-12-20 00:52
2025-12-19,京N0NS61,115,北京市15线,3,392144,前门大街,30.45,5.925,2025-12-20 01:22,15,2025-12-20 01:37
2025-12-19,京N0NS61,115,北京市15线,4,391030,庄胜店,10.15,2.926,2025-12-20 01:47,15,2025-12-20 02:02
2025-12-19,京N0NS61,115,北京市15线,5,391094,紫金印象,17.68,4.608,2025-12-20 02:20,15,2025-12-20 02:35
2025-12-19,京N6WM38,118,北京市18线,1,392723,北京四惠金地名京店,72.7,30.984,2025-12-19 23:02,15,2025-12-19 23:17
2025-12-19,京N6WM38,118,北京市18线,2,393037,朝阳路尚街购物中心,16.5,5.096,2025-12-19 23:34,15,2025-12-19 23:49
2025-12-19,京N6WM38,118,北京市18线,3,393117,十里堡地铁站,10.22,2.143,2025-12-19 23:59,15,2025-12-20 00:14
2025-12-19,京N6WM38,118,北京市18线,4,393220,梵石中心店,15.48,3.183,2025-12-20 00:29,15,2025-12-20 00:44
2025-12-19,京N6WM38,118,北京市18线,5,393188,发展大厦店,37.38,10.947,2025-12-20 01:22,15,2025-12-20 01:37
2025-12-19,京N6WM38,118,北京市18线,6,393651,北京平安国际金融中心店,3.53,0.5,2025-12-20 01:40,15,2025-12-20 01:55
2025-12-19,京N7JA13,107,北京市7线,1,394620,北京快手元中心店,66.32,37.613,2025-12-19 22:06,15,2025-12-19 22:21
2025-12-19,京N7JA13,107,北京市7线,2,394123,联想北研园楼大厦,6.53,2.278,2025-12-19 22:27,15,2025-12-19 22:42
2025-12-19,京N7JA13,107,北京市7线,3,394122,联想三标大厦,10.88,2.679,2025-12-19 22:53,15,2025-12-19 23:08
2025-12-19,京N7JA13,107,北京市7线,4,394089,超市发上地,8.33,1.677,2025-12-19 23:17,15,2025-12-19 23:32
2025-12-19,京N7JA13,107,北京市7线,5,394437,超市发罗森清河店,12.1,2.989,2025-12-19 23:44,15,2025-12-19 23:59
2025-12-19,京N7JA13,107,北京市7线,6,394451,清华科技园店,18.05,5.107,2025-12-20 00:17,15,2025-12-20 00:32
2025-12-19,京Q21WD8,110,北京市10线,1,391715,石景山金隅科技大厦店,95.57,50.726,2025-12-20 01:15,15,2025-12-20 01:30
2025-12-19,京Q21WD8,110,北京市10线,2,399670,北京门头沟长安天街店,19.92,7.238,2025-12-20 01:50,15,2025-12-20 02:05
2025-12-19,京Q21WD8,110,北京市10线,3,399548,北京中海大厦店,12.87,5.572,2025-12-20 02:18,15,2025-12-20 02:33
2025-12-19,京Q21WD8,110,北京市10线,4,399569,西长安中骏世界城店,13.18,5.641,2025-12-20 02:46,15,2025-12-20 03:01
2025-12-19,京Q21WD8,110,北京市10线,5,394048,海淀杏石口路,29.22,14.413,2025-12-20 03:30,15,2025-12-20 03:45
2025-12-19,京Q51JF5,104,北京市4线,1,393067,望京北望金辉大厦,29.33,18.098,2025-12-19 20:49,15,2025-12-19 21:04
2025-12-19,京Q51JF5,104,北京市4线,2,393206,东亚望京中心店,8.02,1.311,2025-12-19 21:12,15,2025-12-19 21:27
2025-12-19,京Q51JF5,104,北京市4线,3,393244,利星行中心店,2.68,0.335,2025-12-19 21:30,15,2025-12-19 21:45
2025-12-19,京Q51JF5,104,北京市4线,4,393303,利星行中心二店,0.02,0.004,2025-12-19 21:45,15,2025-12-19 22:00
2025-12-19,京Q51JF5,104,北京市4线,5,393675,阿里巴巴北京朝阳科技园店,14.2,4.685,2025-12-19 22:14,15,2025-12-19 22:29
2025-12-19,京Q55WU6,117,北京市17线,1,393380,光明大厦店,50.52,23.884,2025-12-19 23:40,15,2025-12-19 23:55
2025-12-19,京Q55WU6,117,北京市17线,2,393245,京汇大厦店,33.55,6.186,2025-12-20 00:29,15,2025-12-20 00:44
2025-12-19,京Q55WU6,117,北京市17线,3,393009,民生大厦,10.27,1.651,2025-12-20 00:54,15,2025-12-20 01:09
2025-12-19,京Q55WU6,117,北京市17线,4,393082,兆泰国际中心,13.42,2.744,2025-12-20 01:22,15,2025-12-20 01:37
2025-12-19,京Q55WU6,117,北京市17线,5,393003,环球金融中心,17.82,3.424,2025-12-20 01:55,15,2025-12-20 02:10
2025-12-19,京QW51F2,108,北京市8线,1,393557,北京鸿懋商务大厦店,31.57,21.603,2025-12-19 22:41,15,2025-12-19 22:56
2025-12-19,京QW51F2,108,北京市8线,2,394512,超市发罗森北清路二店,42.6,21.599,2025-12-19 23:39,15,2025-12-19 23:54
2025-12-19,京QW51F2,108,北京市8线,3,394234,超市发罗森北清路店,9.12,3.289,2025-12-20 00:03,15,2025-12-20 00:18
2025-12-19,京QW51F2,108,北京市8线,4,394079,用友产业园东区,6.57,2.404,2025-12-20 00:24,15,2025-12-20 00:39
2025-12-19,京QW51F2,108,北京市8线,5,394150,网易研发中心,26.35,8.37,2025-12-20 01:06,15,2025-12-20 01:21
2025-12-19,京QW51F2,108,北京市8线,6,393546,北京浦项中心店,50.68,21.501,2025-12-20 02:11,15,2025-12-20 02:26
2025-12-19,京QW51F2,108,北京市8线,7,393176,望京科技园店,63.27,19.224,2025-12-20 03:30,15,2025-12-20 03:45
2025-12-20,京A2JU95,115,北京市15线,1,393060,西店记忆园区南侧,87.48,31.731,2025-12-20 01:27,15,2025-12-20 01:42
2025-12-20,京A2JU95,115,北京市15线,2,391712,北京金融科技学院店,52.22,23.491,2025-12-20 02:34,15,2025-12-20 02:49
2025-12-20,京A2JU95,115,北京市15线,3,392722,北京长楹天街购物中心店,30.18,15.336,2025-12-20 03:19,15,2025-12-20 03:34
2025-12-20,京A2JU95,115,北京市15线,4,397057,通州潞河医院北侧,24.27,8.023,2025-12-20 03:59,15,2025-12-20 04:14
2025-12-20,京A2JU95,115,北京市15线,5,393035,管庄新天地,18.25,7.531,2025-12-20 04:32,15,2025-12-20 04:47
2025-12-20,京A2JU95,115,北京市15线,6,397283,保利大都汇店,18.2,6.91,2025-12-20 05:05,15,2025-12-20 05:20
2025-12-20,京A2JU95,115,北京市15线,7,397682,北京通州新光大店,15.0,9.763,2025-12-20 05:35,15,2025-12-20 05:50
2025-12-20,京A5MC80,105,北京市5线,1,395606,北京福海公寓店,106.18,43.963,2025-12-20 20:56,15,2025-12-20 21:11
2025-12-20,京A5MC80,105,北京市5线,2,396061,亦庄永康公寓北侧,131.82,50.359,2025-12-20 23:23,15,2025-12-20 23:38
2025-12-20,京A5MC80,105,北京市5线,3,396177,亦城国际中心店,18.23,6.162,2025-12-20 23:56,15,2025-12-21 00:11
2025-12-20,京A5MC80,105,北京市5线,4,395041,光彩路京港城大厦,85.15,92.592,2025-12-21 01:36,15,2025-12-21 01:51
2025-12-20,京A5MC80,105,北京市5线,5,395076,丰台华夏创新中心,99.77,107.882,2025-12-21 03:31,15,2025-12-21 03:46
2025-12-20,京FAM639,116,北京市16线,1,391039,二七剧场路,104.73,35.578,2025-12-20 01:44,15,2025-12-20 01:59
2025-12-20,京FAM639,116,北京市16线,2,394105,超市发西长安街,24.15,5.73,2025-12-20 02:23,15,2025-12-20 02:38
2025-12-20,京FAM639,116,北京市16线,3,394075,超市发羊坊店,4.13,1.152,2025-12-20 02:43,15,2025-12-20 02:58
2025-12-20,京FAM639,116,北京市16线,4,392525,北京环球贸易中心店,46.8,15.072,2025-12-20 03:44,15,2025-12-20 03:59
2025-12-20,京FAM639,116,北京市16线,5,398718,北京北站店,29.77,8.089,2025-12-20 04:29,15,2025-12-20 04:44
2025-12-20,京FLV125,113,北京市13线,1,393082,兆泰国际中心,60.87,28.104,2025-12-20 22:10,15,2025-12-20 22:25
2025-12-20,京FLV125,113,北京市13线,2,393046,小天竺路,38.37,22.476,2025-12-20 23:04,15,2025-12-20 23:19
2025-12-20,京FLV125,113,北京市13线,3,392179,东四北大街店,41.4,23.142,2025-12-21 00:00,15,2025-12-21 00:15
2025-12-20,京FLV125,113,北京市13线,4,393032,长富宫,24.65,5.146,2025-12-21 00:40,15,2025-12-21 00:55
2025-12-20,京FLV125,113,北京市13线,5,393688,北京广播大厦酒店店,4.6,1.064,2025-12-21 00:59,15,2025-12-21 01:14
2025-12-20,京FLV125,113,北京市13线,6,392084,南锣鼓巷地铁站,52.1,7.733,2025-12-21 02:06,15,2025-12-21 02:21
2025-12-20,京JLY168,106,北京市6线,1,394451,清华科技园店,58.0,32.666,2025-12-20 23:38,15,2025-12-20 23:53
2025-12-20,京JLY168,106,北京市6线,2,393557,北京鸿懋商务大厦店,39.08,16.577,2025-12-21 00:32,15,2025-12-21 00:47
2025-12-20,京JLY168,106,北京市6线,3,393014,京师科技大厦,13.52,5.204,2025-12-21 01:00,15,2025-12-21 01:15
2025-12-20,京JLY168,106,北京市6线,4,393016,奥林匹克公园,7.93,1.727,2025-12-21 01:23,15,2025-12-21 01:38
2025-12-20,京JLY168,106,北京市6线,5,393167,奥林匹克森林公园（南园）店,11.2,3.508,2025-12-21 01:49,15,2025-12-21 02:04
2025-12-20,京JLY168,106,北京市6线,6,393168,奥林匹克森林公园（北园）店,18.38,6.701,2025-12-21 02:23,15,2025-12-21 02:38
2025-12-20,京KEP596,110,北京市10线,1,394073,超市发花园路,52.83,29.578,2025-12-20 23:22,15,2025-12-20 23:37
2025-12-20,京KEP596,110,北京市10线,2,394085,超市发甘家口,32.53,12.101,2025-12-21 00:10,15,2025-12-21 00:25
2025-12-20,京KEP596,110,北京市10线,3,391001,月坛北街,10.25,2.823,2025-12-21 00:35,15,2025-12-21 00:50
2025-12-20,京KEP596,110,北京市10线,4,391012,金融街,5.82,0.97,2025-12-21 00:56,15,2025-12-21 01:11
2025-12-20,京KEP596,110,北京市10线,5,392678,北京地铁雍和宫站店,33.68,9.346,2025-12-21 01:45,15,2025-12-21 02:00
2025-12-20,京LHR562,111,北京市11线,1,394072,超市发万柳,68.48,36.559,2025-12-20 23:28,15,2025-12-20 23:43
2025-12-20,京LHR562,111,北京市11线,2,394118,超市发学院路超罗,23.58,7.901,2025-12-21 00:07,15,2025-12-21 00:22
2025-12-20,京LHR562,111,北京市11线,3,394024,融科资讯中心,12.1,2.992,2025-12-21 00:34,15,2025-12-21 00:49
2025-12-20,京LHR562,111,北京市11线,4,394103,超市发科南路,13.0,3.371,2025-12-21 01:02,15,2025-12-21 01:17
2025-12-20,京LHR562,111,北京市11线,5,394142,超市发双榆树超罗,7.67,1.982,2025-12-21 01:24,15,2025-12-21 01:39
2025-12-20,京LJD975,140,首都机场线,1,395710,北京首都机场T3三层出发区北指廊店,37.6,17.726,2025-12-20 19:47,15,2025-12-20 20:02
2025-12-20,京LJD975,140,首都机场线,2,393151,首都机场T3二层到达区外,3.63,1.186,2025-12-20 20:06,15,2025-12-20 20:21
2025-12-20,京LJD975,140,首都机场线,3,393152,首都机场T3三层出发区东指廊,7.3,2.09,2025-12-20 20:28,15,2025-12-20 20:43
2025-12-20,京LJD975,140,首都机场线,4,393153,首都机场T3三层出发区西指廊,7.73,2.233,2025-12-20 20:51,15,2025-12-20 21:06
2025-12-20,京LJD975,140,首都机场线,5,393154,首都机场T3三层出发区北指廊,0.02,0.001,2025-12-20 21:06,15,2025-12-20 21:21
2025-12-20,京LJD975,140,首都机场线,6,393155,首都机场T3四层出发区外东,0.02,0.001,2025-12-20 21:21,15,2025-12-20 21:36
2025-12-20,京LJD975,140,首都机场线,7,393156,首都机场T3D出发区,0.02,0.001,2025-12-20 21:36,15,2025-12-20 21:51
2025-12-20,京LNJ896,102,北京市2线,1,399722,北京祥云小镇店,13.82,5.513,2025-12-20 22:43,15,2025-12-20 22:58
2025-12-20,京LNJ896,102,北京市2线,2,394485,永泰生活服务中心店,51.28,30.235,2025-12-20 23:50,15,2025-12-21 00:05
2025-12-20,京LNJ896,102,北京市2线,3,398170,昌平未来科学城未来中心店,60.25,26.685,2025-12-21 01:05,15,2025-12-21 01:20
2025-12-20,京LNJ896,102,北京市2线,4,398090,超市发天通苑西区,24.62,9.884,2025-12-21 01:44,15,2025-12-21 01:59
2025-12-20,京LNJ896,102,北京市2线,5,394510,东升科技园店,22.18,8.802,2025-12-21 02:22,15,2025-12-21 02:37
2025-12-20,京MHM706,109,北京市9线,1,394630,超市发罗森四季青路店,72.97,39.596,2025-12-20 22:42,15,2025-12-20 22:57
2025-12-20,京MHM706,109,北京市9线,2,391709,北京大钟寺广场店,26.52,10.842,2025-12-20 23:24,15,2025-12-20 23:39
2025-12-20,京MHM706,109,北京市9线,3,394112,超市发海淀大街,19.87,6.648,2025-12-20 23:59,15,2025-12-21 00:14
2025-12-20,京MHM706,109,北京市9线,4,394062,火器营地铁站,22.72,4.618,2025-12-21 00:37,15,2025-12-21 00:52
2025-12-20,京MHM706,109,北京市9线,5,394104,超市发玉泉路,31.33,9.654,2025-12-21 01:23,15,2025-12-21 01:38
2025-12-20,京MHM706,109,北京市9线,6,394196,超市发岭南路店,24.57,6.4,2025-12-21 02:02,15,2025-12-21 02:17
2025-12-20,京N0NS61,112,北京市12线,1,395274,蒲黄榆地铁站店,106.4,36.431,2025-12-21 00:06,15,2025-12-21 00:21
2025-12-20,京N0NS61,112,北京市12线,2,391030,庄胜店,20.03,8.013,2025-12-21 00:41,15,2025-12-21 00:56
2025-12-20,京N0NS61,112,北京市12线,3,391036,地铁陶然亭站东北侧店,11.33,2.775,2025-12-21 01:07,15,2025-12-21 01:22
2025-12-20,京N0NS61,112,北京市12线,4,391094,紫金印象,9.45,2.278,2025-12-21 01:32,15,2025-12-21 01:47
2025-12-20,京N0NS61,112,北京市12线,5,392144,前门大街,21.47,5.238,2025-12-21 02:08,15,2025-12-21 02:23
2025-12-20,京N6WM38,114,北京市14线,1,392723,北京四惠金地名京店,72.7,30.984,2025-12-20 23:02,15,2025-12-20 23:17
2025-12-20,京N6WM38,114,北京市14线,2,393033,四方桥东北侧店,23.07,8.043,2025-12-20 23:40,15,2025-12-20 23:55
2025-12-20,京N6WM38,114,北京市14线,3,393037,朝阳路尚街购物中心,25.8,8.866,2025-12-21 00:21,15,2025-12-21 00:36
2025-12-20,京N6WM38,114,北京市14线,4,393117,十里堡地铁站,10.22,2.143,2025-12-21 00:46,15,2025-12-21 01:01
2025-12-20,京N6WM38,114,北京市14线,5,393220,梵石中心店,15.48,3.183,2025-12-21 01:17,15,2025-12-21 01:32
2025-12-20,京N6WM38,114,北京市14线,6,393651,北京平安国际金融中心店,34.85,10.281,2025-12-21 02:07,15,2025-12-21 02:22
2025-12-20,京N7JA13,103,北京市3线,1,392718,腾讯北京总部店,73.68,38.318,2025-12-21 00:43,15,2025-12-21 00:58
2025-12-20,京N7JA13,103,北京市3线,2,394437,超市发罗森清河店,23.23,7.931,2025-12-21 01:21,15,2025-12-21 01:36
2025-12-20,京N7JA13,103,北京市3线,3,394620,北京快手元中心店,15.57,5.274,2025-12-21 01:52,15,2025-12-21 02:07
2025-12-20,京N7JA13,103,北京市3线,4,394089,超市发上地,10.57,3.673,2025-12-21 02:18,15,2025-12-21 02:33
2025-12-20,京N7JA13,103,北京市3线,5,394096,超市发农大,40.65,15.99,2025-12-21 03:13,15,2025-12-21 03:28
2025-12-20,京N7JA13,103,北京市3线,6,394110,新浪总部大厦,37.23,16.572,2025-12-21 04:05,15,2025-12-21 04:20
2025-12-20,京N7JA13,103,北京市3线,7,394489,超市发罗森六里屯店,14.65,5.158,2025-12-21 04:35,15,2025-12-21 04:50
2025-12-20,京Q21WD8,108,北京市8线,1,391715,石景山金隅科技大厦店,95.57,50.726,2025-12-21 01:15,15,2025-12-21 01:30
2025-12-20,京Q21WD8,108,北京市8线,2,399670,北京门头沟长安天街店,19.92,7.238,2025-12-21 01:50,15,2025-12-21 02:05
2025-12-20,京Q21WD8,108,北京市8线,3,394048,海淀杏石口路,33.82,18.667,2025-12-21 02:39,15,2025-12-21 02:54
2025-12-20,京Q21WD8,108,北京市8线,4,399548,北京中海大厦店,28.47,9.666,2025-12-21 03:22,15,2025-12-21 03:37
2025-12-20,京Q21WD8,108,北京市8线,5,399569,西长安中骏世界城店,13.18,5.641,2025-12-21 03:50,15,2025-12-21 04:05
2025-12-20,京Q51JF5,104,北京市4线,1,393206,东亚望京中心店,30.22,18.491,2025-12-20 22:10,15,2025-12-20 22:25
2025-12-20,京Q51JF5,104,北京市4线,2,393280,新境大厦店,79.1,17.677,2025-12-20 23:44,15,2025-12-20 23:59
2025-12-20,京Q51JF5,104,北京市4线,3,393067,望京北望金辉大厦,61.58,15.839,2025-12-21 01:00,15,2025-12-21 01:15
2025-12-20,京Q51JF5,104,北京市4线,4,393244,利星行中心店,9.03,1.529,2025-12-21 01:24,15,2025-12-21 01:39
2025-12-20,京Q51JF5,104,北京市4线,5,393303,利星行中心二店,0.02,0.004,2025-12-21 01:39,15,2025-12-21 01:54
2025-12-20,京Q51JF5,104,北京市4线,6,393675,阿里巴巴北京朝阳科技园店,14.2,4.685,2025-12-21 02:09,15,2025-12-21 02:24
2025-12-20,京Q55WU6,107,北京市7线,1,393010,双井首城国际,73.58,30.144,2025-12-20 22:43,15,2025-12-20 22:58
2025-12-20,京Q55WU6,107,北京市7线,2,393245,京汇大厦店,13.22,2.88,2025-12-20 23:11,15,2025-12-20 23:26
2025-12-20,京Q55WU6,107,北京市7线,3,393380,光明大厦店,26.12,5.414,2025-12-20 23:52,15,2025-12-21 00:07
2025-12-20,京Q55WU6,107,北京市7线,4,393034,劲松海文大厦,34.38,8.612,2025-12-21 00:42,15,2025-12-21 00:57
2025-12-20,京Q55WU6,107,北京市7线,5,393009,民生大厦,31.4,6.901,2025-12-21 01:28,15,2025-12-21 01:43
2025-12-20,京QW51F2,101,北京市1线,1,394488,超市发罗森太舟坞店,59.32,56.554,2025-12-21 00:29,15,2025-12-21 00:44
2025-12-20,京QW51F2,101,北京市1线,2,394512,超市发罗森北清路二店,21.4,10.756,2025-12-21 01:05,15,2025-12-21 01:20
2025-12-20,京QW51F2,101,北京市1线,3,394234,超市发罗森北清路店,9.12,3.289,2025-12-21 01:29,15,2025-12-21 01:44
2025-12-20,京QW51F2,101,北京市1线,4,394258,超市发罗森北安河店,22.7,10.934,2025-12-21 02:07,15,2025-12-21 02:22
2025-12-20,京QW51F2,101,北京市1线,5,394070,木荷路华为园区,11.58,5.482,2025-12-21 02:34,15,2025-12-21 02:49
2025-12-20,京QW51F2,101,北京市1线,6,394560,超市发罗森北安河二店,15.72,8.612,2025-12-21 03:04,15,2025-12-21 03:19
2025-12-22,京A5MC80,105,北京市5线,1,396276,京东总部1号店,97.3,43.354,2025-12-22 23:07,15,2025-12-22 23:22
