delivery_date,vehicle_id,route_id,route_name,stop_count,store_ids,store_names,depot_to_first_km,store_to_store_km_total,last_to_depot_km,route_total_km,distance_missing_segment_count,distance_source,raw_ambient_turnover_boxes,raw_ambient_cartons,raw_ambient_full_cases,raw_frozen_bags,raw_frozen_cartons,raw_cold_bins,raw_cold_cartons,resolved_wave1_load_sum,resolved_wave2_load_sum,resolved_wave3_load_sum,resolved_wave4_load_sum,resolved_total_load_sum,total_load_resolved,load_ratio,capacity_missing,capacity_missing_note,last_store_departure_time,return_to_depot_minutes,computed_depot_return_time
2025-11-29,京Q55WU6,107,北京市7线,6,"393010,393245,393380,393034,393009,393003","双井首城国际,京汇大厦店,光明大厦店,劲松海文大厦,民生大厦,环球金融中心",30.144,24.813,26.678,81.635,0,mixed,6.0,13.0,121.0,0.0,0.0,0.0,0.0,0.457565,0.261799,0.0,0.0,0.719364,0.457565,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-11-30 02:04,49.02,2025-11-30 02:53
2025-11-29,京QW51F2,101,北京市1线,6,"394488,394512,394234,394258,394070,394560","超市发罗森太舟坞店,超市发罗森北清路二店,超市发罗森北清路店,超市发罗森北安河店,木荷路华为园区,超市发罗森北安河二店",56.554,39.073,52.573,148.2,0,amap_driving,8.0,13.0,194.0,0.0,0.0,0.0,0.0,0.5142,0.24218,0.0,0.0,0.75638,0.5142,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-11-30 03:19,56.22,2025-11-30 04:16
2025-12-01,京A5MC80,105,北京市5线,7,"396276,393709,396061,396177,393033,393010,393034","京东总部1号店,京东总部2号院店,亦庄永康公寓北侧,亦城国际中心店,四方桥东北侧店,双井首城国际,劲松海文大厦",43.354,51.109,32.498,126.961,0,mixed,25.0,22.0,95.0,0.0,0.0,0.0,0.0,0.177677,0.248948,0.0,0.0,0.426625,0.177677,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:52,75.03,2025-12-02 04:07
2025-12-01,京EKD592,113,北京市13线,5,"394085,391039,394075,394105,391028","超市发甘家口,二七剧场路,超市发羊坊店,超市发西长安街,金融街中心",35.705,13.137,34.109,82.951,0,mixed,24.0,26.0,246.0,0.0,0.0,0.0,0.0,0.585723,0.219548,0.0,0.0,0.805271,0.585723,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 01:31,69.03,2025-12-02 02:40
2025-12-01,京FAM639,119,北京市19线,5,"393046,392029,398718,393280,391074","小天竺路,富华大厦,北京北站店,新境大厦店,德胜国际中心",12.337,50.357,30.824,93.518,0,mixed,30.0,51.0,264.0,0.0,0.0,0.0,0.0,0.228134,0.059775,0.109975,0.0,0.397884,0.228134,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:27,65.67,2025-12-02 03:33
2025-12-01,京FAQ401,107,北京市7线,6,"394620,394123,394122,394089,394437,394451","北京快手元中心店,联想北研园楼大厦,联想三标大厦,超市发上地,超市发罗森清河店,清华科技园店",37.613,14.73,32.97,85.313,0,amap_driving,31.0,27.0,163.0,0.0,0.0,0.0,0.0,0.593192,0.474819,0.0,0.0,1.068011,0.593192,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 00:32,66.05,2025-12-02 01:38
2025-12-01,京FLV125,116,北京市16线,5,"392084,392179,393032,393688,392066","南锣鼓巷地铁站,东四北大街店,长富宫,北京广播大厦酒店店,中粮广场",29.851,10.713,29.181,69.745,0,mixed,27.0,30.0,189.0,0.0,0.0,0.0,0.0,0.536995,0.219774,0.0,0.0,0.756769,0.536995,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:50,69.68,2025-12-02 04:00
2025-12-01,京HKB181,109,北京市9线,5,"395041,395606,395470,395076,395017","光彩路京港城大厦,北京福海公寓店,丰科中心店,丰台华夏创新中心,汉威国际广场",67.038,95.393,52.86,215.291,0,mixed,12.0,13.0,113.0,0.0,0.0,0.0,0.0,0.0,0.383392,0.0,0.0,0.383392,0.0,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 00:00,107.57,2025-12-02 01:47
2025-12-01,京JLY168,106,北京市6线,4,"393088,392525,392712,393016","UCP恒通国际创新园,北京环球贸易中心店,北京恒毅大厦店,奥林匹克公园",17.966,17.57,29.087,64.623,0,mixed,14.0,7.0,96.0,0.0,0.0,0.0,0.0,1.333924,0.097143,0.0,0.0,1.431067,1.333924,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-01 02:40,57.0,2025-12-01 03:37
2025-12-01,京KEP596,112,北京市12线,6,"391012,394073,394118,392678,391001,394148","金融街,超市发花园路,超市发学院路超罗,北京地铁雍和宫站店,月坛北街,科技财富中心",34.601,44.071,31.364,110.036,0,mixed,27.0,25.0,206.0,0.0,0.0,0.0,0.0,0.710698,0.219549,0.0,0.0,0.930247,0.710698,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:25,74.02,2025-12-02 03:39
2025-12-01,京LHR562,114,北京市14线,5,"394024,393014,394103,394142,394072","融科资讯中心,京师科技大厦,超市发科南路,超市发双榆树超罗,超市发万柳",32.195,25.406,35.495,93.096,0,mixed,31.0,41.0,268.0,0.0,0.0,0.0,0.0,0.488304,0.253535,0.0,0.0,0.741839,0.488304,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 00:30,69.05,2025-12-02 01:39
2025-12-01,京LJD975,140,首都机场线,6,"393151,393152,393153,393154,393155,393156","首都机场T3二层到达区外,首都机场T3三层出发区东指廊,首都机场T3三层出发区西指廊,首都机场T3三层出发区北指廊,首都机场T3四层出发区外东,首都机场T3D出发区",16.738,4.326,13.641,34.705,0,mixed,38.0,73.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144389,1.144389,0.0,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-01 21:27,31.13,2025-12-01 21:58
2025-12-01,京LNJ896,102,北京市2线,5,"398170,398090,392719,394510,394485","昌平未来科学城未来中心店,超市发天通苑西区,金隅智造工场店新店,东升科技园店,永泰生活服务中心店",12.306,27.127,32.904,72.337,0,amap_driving,16.0,20.0,187.0,0.0,0.0,0.0,0.0,0.345264,0.162858,0.0,0.0,0.508122,0.345264,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-01 23:26,66.22,2025-12-02 00:32
2025-12-01,京MHE650,101,北京市1线,4,"394560,394258,394070,394488","超市发罗森北安河二店,超市发罗森北安河店,木荷路华为园区,超市发罗森太舟坞店",56.261,12.109,55.83,124.2,0,amap_driving,21.0,16.0,173.0,0.0,0.0,0.0,0.0,0.372489,0.165263,0.0,0.0,0.537752,0.372489,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 00:15,57.63,2025-12-02 01:12
2025-12-01,京MJH660,111,北京市11线,7,"393711,391709,394112,394062,394196,394104,394630","微软中国研发集团总部店,北京大钟寺广场店,超市发海淀大街,火器营地铁站,超市发岭南路店,超市发玉泉路,超市发罗森四季青路店",34.731,35.016,41.28,111.027,0,amap_driving,27.0,27.0,136.0,0.0,0.0,0.0,0.0,0.396625,0.324174,0.0,0.0,0.720799,0.396625,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 03:32,78.6,2025-12-02 04:51
2025-12-01,京N0NS61,115,北京市15线,5,"395274,391036,392144,391030,391094","蒲黄榆地铁站店,地铁陶然亭站东北侧店,前门大街,庄胜店,紫金印象",36.431,20.15,38.912,95.493,0,mixed,22.0,16.0,169.0,0.0,0.0,0.0,0.0,0.357978,0.133609,0.0,0.0,0.491587,0.357978,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:35,97.98,2025-12-02 04:13
2025-12-01,京N6WM38,118,北京市18线,6,"392723,393037,393117,393220,393188,393651","北京四惠金地名京店,朝阳路尚街购物中心,十里堡地铁站,梵石中心店,发展大厦店,北京平安国际金融中心店",30.984,21.869,22.968,75.821,0,mixed,23.0,17.0,173.0,0.0,0.0,0.0,0.0,0.382584,0.170075,0.0,0.0,0.552659,0.382584,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 01:55,35.27,2025-12-02 02:31
2025-12-01,京N7JA13,103,北京市3线,5,"394038,394069,394110,392718,394096","联想新园区,互联网创新中心,新浪总部大厦,腾讯北京总部店,超市发农大",37.812,23.55,34.561,95.923,0,amap_driving,28.0,25.0,136.0,0.0,0.0,0.0,0.0,0.721257,0.241955,0.0,0.0,0.963212,0.721257,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 01:10,71.35,2025-12-02 02:22
2025-12-01,京Q21WD8,110,北京市10线,5,"391715,399670,399548,399569,394048","石景山金隅科技大厦店,北京门头沟长安天街店,北京中海大厦店,西长安中骏世界城店,海淀杏石口路",50.726,32.864,46.807,130.397,0,amap_driving,16.0,14.0,118.0,0.0,0.0,0.0,0.0,0.358448,0.145715,0.0,0.0,0.504163,0.358448,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 03:45,95.0,2025-12-02 05:20
2025-12-01,京Q51JF5,104,北京市4线,5,"393067,393206,393244,393303,393675","望京北望金辉大厦,东亚望京中心店,利星行中心店,利星行中心二店,阿里巴巴北京朝阳科技园店",18.098,6.335,17.698,42.131,0,amap_driving,19.0,20.0,126.0,0.0,0.0,0.0,0.0,0.571205,0.251127,0.0,0.0,0.822332,0.571205,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-01 22:29,30.32,2025-12-01 22:59
2025-12-01,京Q55WU6,117,北京市17线,5,"393380,393245,393009,393082,393003","光明大厦店,京汇大厦店,民生大厦,兆泰国际中心,环球金融中心",23.884,14.005,26.678,64.567,0,mixed,15.0,12.0,168.0,0.0,0.0,0.0,0.0,0.402727,0.238716,0.0,0.0,0.641443,0.402727,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:10,49.02,2025-12-02 02:59
2025-12-01,京QW51F2,108,北京市8线,7,"393557,394512,394234,394079,394150,393546,393176","北京鸿懋商务大厦店,超市发罗森北清路二店,超市发罗森北清路店,用友产业园东区,网易研发中心,北京浦项中心店,望京科技园店",21.603,76.387,19.057,117.047,0,mixed,25.0,25.0,135.0,0.0,0.0,0.0,0.0,0.413717,0.133835,0.0,0.0,0.547552,0.413717,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 03:45,39.97,2025-12-02 04:25
2025-12-02,京A5MC80,105,北京市5线,7,"396276,393709,396061,396177,393033,393010,393034","京东总部1号店,京东总部2号院店,亦庄永康公寓北侧,亦城国际中心店,四方桥东北侧店,双井首城国际,劲松海文大厦",43.354,51.109,32.498,126.961,0,mixed,10.0,19.0,204.0,0.0,0.0,0.0,0.0,0.177677,0.248948,0.0,0.0,0.426625,0.177677,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:52,75.03,2025-12-03 04:07
2025-12-02,京EKD592,113,北京市13线,5,"394085,391039,394075,394105,391028","超市发甘家口,二七剧场路,超市发羊坊店,超市发西长安街,金融街中心",35.705,13.137,34.109,82.951,0,mixed,8.0,16.0,200.0,0.0,0.0,0.0,0.0,0.585723,0.219548,0.0,0.0,0.805271,0.585723,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 01:31,69.03,2025-12-03 02:40
2025-12-02,京FAM639,119,北京市19线,5,"393046,392029,398718,393280,391074","小天竺路,富华大厦,北京北站店,新境大厦店,德胜国际中心",12.337,50.357,30.824,93.518,0,mixed,8.0,14.0,108.0,0.0,0.0,0.0,0.0,0.228134,0.059775,0.109975,0.0,0.397884,0.228134,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:27,65.67,2025-12-03 03:33
2025-12-02,京FAQ401,107,北京市7线,6,"394620,394123,394122,394089,394437,394451","北京快手元中心店,联想北研园楼大厦,联想三标大厦,超市发上地,超市发罗森清河店,清华科技园店",37.613,14.73,32.97,85.313,0,amap_driving,9.0,15.0,159.0,0.0,0.0,0.0,0.0,0.593192,0.474819,0.0,0.0,1.068011,0.593192,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 00:32,66.05,2025-12-03 01:38
2025-12-02,京FLV125,116,北京市16线,5,"392084,392179,393032,393688,392066","南锣鼓巷地铁站,东四北大街店,长富宫,北京广播大厦酒店店,中粮广场",29.851,10.713,29.181,69.745,0,mixed,10.0,9.0,226.0,0.0,0.0,0.0,0.0,0.536995,0.219774,0.0,0.0,0.756769,0.536995,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:50,69.68,2025-12-03 04:00
2025-12-02,京HKB181,109,北京市9线,5,"395041,395606,395470,395076,395017","光彩路京港城大厦,北京福海公寓店,丰科中心店,丰台华夏创新中心,汉威国际广场",67.038,95.393,52.86,215.291,0,mixed,3.0,6.0,88.0,0.0,0.0,0.0,0.0,0.0,0.383392,0.0,0.0,0.383392,0.0,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 00:00,107.57,2025-12-03 01:47
2025-12-02,京JLY168,106,北京市6线,4,"393088,392525,392712,393016","UCP恒通国际创新园,北京环球贸易中心店,北京恒毅大厦店,奥林匹克公园",17.966,17.57,29.087,64.623,0,mixed,5.0,9.0,72.0,0.0,0.0,0.0,0.0,1.333924,0.097143,0.0,0.0,1.431067,1.333924,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 02:40,57.0,2025-12-02 03:37
2025-12-02,京KEP596,112,北京市12线,6,"391012,394073,394118,392678,391001,394148","金融街,超市发花园路,超市发学院路超罗,北京地铁雍和宫站店,月坛北街,科技财富中心",34.601,44.071,31.364,110.036,0,mixed,11.0,14.0,208.0,0.0,0.0,0.0,0.0,0.710698,0.219549,0.0,0.0,0.930247,0.710698,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:25,74.02,2025-12-03 03:39
2025-12-02,京LHR562,114,北京市14线,5,"394024,393014,394103,394142,394072","融科资讯中心,京师科技大厦,超市发科南路,超市发双榆树超罗,超市发万柳",32.195,25.406,35.495,93.096,0,mixed,5.0,7.0,164.0,0.0,0.0,0.0,0.0,0.488304,0.253535,0.0,0.0,0.741839,0.488304,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 00:30,69.05,2025-12-03 01:39
2025-12-02,京LJD975,140,首都机场线,6,"393151,393152,393153,393154,393155,393156","首都机场T3二层到达区外,首都机场T3三层出发区东指廊,首都机场T3三层出发区西指廊,首都机场T3三层出发区北指廊,首都机场T3四层出发区外东,首都机场T3D出发区",16.738,4.326,13.641,34.705,0,mixed,5.0,22.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144389,1.144389,0.0,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 21:27,31.13,2025-12-02 21:58
2025-12-02,京LNJ896,102,北京市2线,5,"398170,398090,392719,394510,394485","昌平未来科学城未来中心店,超市发天通苑西区,金隅智造工场店新店,东升科技园店,永泰生活服务中心店",12.306,27.127,32.904,72.337,0,amap_driving,6.0,12.0,124.0,0.0,0.0,0.0,0.0,0.345264,0.162858,0.0,0.0,0.508122,0.345264,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 23:26,66.22,2025-12-03 00:32
2025-12-02,京MHE650,101,北京市1线,4,"394560,394258,394070,394488","超市发罗森北安河二店,超市发罗森北安河店,木荷路华为园区,超市发罗森太舟坞店",56.261,12.109,55.83,124.2,0,amap_driving,5.0,10.0,152.0,0.0,0.0,0.0,0.0,0.372489,0.165263,0.0,0.0,0.537752,0.372489,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 00:15,57.63,2025-12-03 01:12
2025-12-02,京MJH660,111,北京市11线,7,"393711,391709,394112,394062,394196,394104,394630","微软中国研发集团总部店,北京大钟寺广场店,超市发海淀大街,火器营地铁站,超市发岭南路店,超市发玉泉路,超市发罗森四季青路店",34.731,35.016,41.28,111.027,0,amap_driving,12.0,10.0,142.0,0.0,0.0,0.0,0.0,0.396625,0.324174,0.0,0.0,0.720799,0.396625,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 03:32,78.6,2025-12-03 04:51
2025-12-02,京N0NS61,115,北京市15线,5,"395274,391036,392144,391030,391094","蒲黄榆地铁站店,地铁陶然亭站东北侧店,前门大街,庄胜店,紫金印象",36.431,20.15,38.912,95.493,0,mixed,6.0,11.0,224.0,0.0,0.0,0.0,0.0,0.357978,0.133609,0.0,0.0,0.491587,0.357978,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:35,97.98,2025-12-03 04:13
2025-12-02,京N6WM38,118,北京市18线,6,"392723,393037,393117,393220,393188,393651","北京四惠金地名京店,朝阳路尚街购物中心,十里堡地铁站,梵石中心店,发展大厦店,北京平安国际金融中心店",30.984,21.869,22.968,75.821,0,mixed,11.0,11.0,151.0,0.0,0.0,0.0,0.0,0.382584,0.170075,0.0,0.0,0.552659,0.382584,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 01:55,35.27,2025-12-03 02:31
2025-12-02,京N7JA13,103,北京市3线,5,"394038,394069,394110,392718,394096","联想新园区,互联网创新中心,新浪总部大厦,腾讯北京总部店,超市发农大",37.812,23.55,34.561,95.923,0,amap_driving,10.0,13.0,129.0,0.0,0.0,0.0,0.0,0.721257,0.241955,0.0,0.0,0.963212,0.721257,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 01:10,71.35,2025-12-03 02:22
2025-12-02,京Q21WD8,110,北京市10线,5,"391715,399670,399548,399569,394048","石景山金隅科技大厦店,北京门头沟长安天街店,北京中海大厦店,西长安中骏世界城店,海淀杏石口路",50.726,32.864,46.807,130.397,0,amap_driving,7.0,10.0,148.0,0.0,0.0,0.0,0.0,0.358448,0.145715,0.0,0.0,0.504163,0.358448,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 03:45,95.0,2025-12-03 05:20
2025-12-02,京Q51JF5,104,北京市4线,5,"393067,393206,393244,393303,393675","望京北望金辉大厦,东亚望京中心店,利星行中心店,利星行中心二店,阿里巴巴北京朝阳科技园店",18.098,6.335,17.698,42.131,0,amap_driving,7.0,7.0,164.0,0.0,0.0,0.0,0.0,0.571205,0.251127,0.0,0.0,0.822332,0.571205,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-02 22:29,30.32,2025-12-02 22:59
2025-12-02,京Q55WU6,117,北京市17线,5,"393380,393245,393009,393082,393003","光明大厦店,京汇大厦店,民生大厦,兆泰国际中心,环球金融中心",23.884,14.005,26.678,64.567,0,mixed,5.0,13.0,130.0,0.0,0.0,0.0,0.0,0.402727,0.238716,0.0,0.0,0.641443,0.402727,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 02:10,49.02,2025-12-03 02:59
2025-12-02,京QW51F2,108,北京市8线,7,"393557,394512,394234,394079,394150,393546,393176","北京鸿懋商务大厦店,超市发罗森北清路二店,超市发罗森北清路店,用友产业园东区,网易研发中心,北京浦项中心店,望京科技园店",21.603,76.387,19.057,117.047,0,mixed,6.0,21.0,149.0,0.0,0.0,0.0,0.0,0.413717,0.133835,0.0,0.0,0.547552,0.413717,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-03 03:45,39.97,2025-12-03 04:25
2025-12-03,京A5MC80,105,北京市5线,7,"396276,393709,396061,396177,393033,393010,393034","京东总部1号店,京东总部2号院店,亦庄永康公寓北侧,亦城国际中心店,四方桥东北侧店,双井首城国际,劲松海文大厦",43.354,51.109,32.498,126.961,0,mixed,17.0,18.0,92.0,0.0,0.0,0.0,0.0,0.177677,0.248948,0.0,0.0,0.426625,0.177677,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 02:52,75.03,2025-12-04 04:07
2025-12-03,京EKD592,113,北京市13线,5,"394085,391039,394075,394105,391028","超市发甘家口,二七剧场路,超市发羊坊店,超市发西长安街,金融街中心",35.705,13.137,34.109,82.951,0,mixed,23.0,16.0,74.0,0.0,0.0,0.0,0.0,0.585723,0.219548,0.0,0.0,0.805271,0.585723,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 01:31,69.03,2025-12-04 02:40
2025-12-03,京FAM639,119,北京市19线,5,"393046,392029,398718,393280,391074","小天竺路,富华大厦,北京北站店,新境大厦店,德胜国际中心",12.337,50.357,30.824,93.518,0,mixed,15.0,8.0,96.0,0.0,0.0,0.0,0.0,0.228134,0.059775,0.109975,0.0,0.397884,0.228134,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 02:27,65.67,2025-12-04 03:33
2025-12-03,京FAQ401,107,北京市7线,6,"394620,394123,394122,394089,394437,394451","北京快手元中心店,联想北研园楼大厦,联想三标大厦,超市发上地,超市发罗森清河店,清华科技园店",37.613,14.73,32.97,85.313,0,amap_driving,25.0,23.0,81.0,0.0,0.0,0.0,0.0,0.593192,0.474819,0.0,0.0,1.068011,0.593192,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 00:32,66.05,2025-12-04 01:38
2025-12-03,京FLV125,116,北京市16线,5,"392084,392179,393032,393688,392066","南锣鼓巷地铁站,东四北大街店,长富宫,北京广播大厦酒店店,中粮广场",29.851,10.713,29.181,69.745,0,mixed,17.0,17.0,116.0,0.0,0.0,0.0,0.0,0.536995,0.219774,0.0,0.0,0.756769,0.536995,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 02:50,69.68,2025-12-04 04:00
2025-12-03,京HKB181,109,北京市9线,5,"395041,395606,395470,395076,395017","光彩路京港城大厦,北京福海公寓店,丰科中心店,丰台华夏创新中心,汉威国际广场",67.038,95.393,52.86,215.291,0,mixed,3.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.383392,0.0,0.0,0.383392,0.0,,true,wms_vehicle_snapshot.payload_json未提供容量字段,2025-12-04 00:00,107.57,2025-12-04 01:47
